Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - ValidationString5 = SRSData.getValue(6, rowNdx)",Chrome 67.0.3396.99,,2018-08-01 09:18:32,2018-08-01 09:18:32,0.000s,PASSED
"Statement - println(""Validation String 1 = "" + ValidationString1)",Chrome 67.0.3396.99,,2018-08-01 09:18:32,2018-08-01 09:18:32,0.002s,PASSED
"Statement - println(""Validation String 5 = "" + ValidationString5)",Chrome 67.0.3396.99,,2018-08-01 09:18:32,2018-08-01 09:18:32,0.001s,PASSED
waitForElementNotPresent,Chrome 67.0.3396.99,,2018-08-01 09:18:32,2018-08-01 09:18:32,0.015s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:18:32,2018-08-01 09:18:32,0.057s,PASSED
delay,Chrome 67.0.3396.99,,2018-08-01 09:18:32,2018-08-01 09:18:33,1.002s,PASSED
verifyElementClickable,Chrome 67.0.3396.99,,2018-08-01 09:18:33,2018-08-01 09:18:33,0.030s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:18:33,2018-08-01 09:18:33,0.085s,PASSED
productSelection.productSelection.SelectProduct,Chrome 67.0.3396.99,,2018-08-01 09:18:33,2018-08-01 09:18:35,2.640s,PASSED
productAttributeFiltering.attributeFiltering.SetAttributeFilter,Chrome 67.0.3396.99,,2018-08-01 09:18:35,2018-08-01 09:18:39,3.491s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:18:39,2018-08-01 09:18:39,0.113s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:18:39,2018-08-01 09:18:39,0.145s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-08-01 09:18:39,2018-08-01 09:18:39,0.139s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:18:39,2018-08-01 09:18:39,0.087s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-08-01 09:18:39,2018-08-01 09:18:41,1.751s,PASSED
verifyElementText,Chrome 67.0.3396.99,Search Results Sanity Starts Here,2018-08-01 09:18:41,2018-08-01 09:18:41,0.052s,PASSED
searchResults.searchResults.SetSearchResultsColumnFirst,Chrome 67.0.3396.99,,2018-08-01 09:18:41,2018-08-01 09:18:44,2.492s,PASSED
"Statement - totPtsIndex = CustomKeywords.searchResults.searchResults.GetSetColumn(""Total Number Of Points"")",Chrome 67.0.3396.99,,2018-08-01 09:18:44,2018-08-01 09:18:45,1.207s,PASSED
"Statement - nameIndex = CustomKeywords.searchResults.searchResults.GetSetColumn(""Name"")",Chrome 67.0.3396.99,get the current index after adding 'Name',2018-08-01 09:18:45,2018-08-01 09:18:45,0.469s,PASSED
"Statement - println(""Index for Name = "" + nameIndex.toString())",Chrome 67.0.3396.99,,2018-08-01 09:18:45,2018-08-01 09:18:45,0.000s,PASSED
"Statement - println(""Index for Total Number Of Points = "" + totPtsIndex.toString())",Chrome 67.0.3396.99,,2018-08-01 09:18:45,2018-08-01 09:18:45,0.001s,PASSED
searchResults.searchResults.sortByName,Chrome 67.0.3396.99,,2018-08-01 09:18:45,2018-08-01 09:18:45,0.112s,PASSED
Statement - nameIndex = nameIndex + 2,Chrome 67.0.3396.99,,2018-08-01 09:18:45,2018-08-01 09:18:45,0.000s,PASSED
searchResults.searchResults.VerifyValueInGrid,Chrome 67.0.3396.99,,2018-08-01 09:18:45,2018-08-01 09:18:46,0.088s,PASSED
searchResults.searchResults.sortByName,Chrome 67.0.3396.99,,2018-08-01 09:18:46,2018-08-01 09:18:46,0.079s,PASSED
searchResults.searchResults.VerifyValueInGrid,Chrome 67.0.3396.99,,2018-08-01 09:18:46,2018-08-01 09:18:46,0.061s,PASSED
searchResults.searchResults.LikeFilterOnColumn,Chrome 67.0.3396.99,,2018-08-01 09:18:46,2018-08-01 09:18:46,0.441s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-08-01 09:18:46,2018-08-01 09:18:46,0.025s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:18:46,2018-08-01 09:18:46,0.132s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-08-01 09:18:46,2018-08-01 09:18:46,0.027s,PASSED
searchResults.searchResults.NumericFilterOnColumn,Chrome 67.0.3396.99,,2018-08-01 09:18:46,2018-08-01 09:18:47,0.683s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-08-01 09:18:47,2018-08-01 09:18:47,0.025s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-08-01 09:18:47,2018-08-01 09:18:51,4.343s,PASSED
,,,,,,
Test Cases/SmokeTest01,Chrome 67.0.3396.99,"delete smoketest01 named search if it exists, then recreate it using aoi: \\\\diskstation1\\Data\\Rob_MUSES\\Shapefile_test_datasets\\AL.kmz, landsat ndvi, histogram filters on sun elevation, cloud coverage, save the named search, select the first item from the search results, add it the order cart and submit the job. Requires standard USER group",2018-08-01 09:18:51,2018-08-01 09:19:42,50.570s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-08-01 09:18:51,2018-08-01 09:19:04,12.704s,PASSED
waitForElementNotPresent,Chrome 67.0.3396.99,,2018-08-01 09:19:04,2018-08-01 09:19:04,0.011s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:04,2018-08-01 09:19:04,0.049s,PASSED
"Statement - found = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Utilities/NamedSearchExists), [""NamedSearch"":""SmokeTest01""], STOP_ON_FAILURE)",Chrome 67.0.3396.99,,2018-08-01 09:19:04,2018-08-01 09:19:13,8.633s,PASSED
Statement - If (found == true),Chrome 67.0.3396.99,,2018-08-01 09:19:13,2018-08-01 09:19:13,0.216s,PASSED
delay,Chrome 67.0.3396.99,,2018-08-01 09:19:13,2018-08-01 09:19:16,3.000s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:16,2018-08-01 09:19:16,0.103s,PASSED
productSelection.productSelection.SelectChildProduct,Chrome 67.0.3396.99,,2018-08-01 09:19:16,2018-08-01 09:19:16,0.097s,PASSED
productAttributeFiltering.attributeFiltering.SetAttributeFilter,Chrome 67.0.3396.99,,2018-08-01 09:19:16,2018-08-01 09:19:20,3.544s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:20,2018-08-01 09:19:20,0.130s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:20,2018-08-01 09:19:20,0.109s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-08-01 09:19:20,2018-08-01 09:19:20,0.050s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:20,2018-08-01 09:19:20,0.092s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-08-01 09:19:20,2018-08-01 09:19:22,1.282s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:22,2018-08-01 09:19:23,1.168s,PASSED
waitForElementClickable,Chrome 67.0.3396.99,,2018-08-01 09:19:23,2018-08-01 09:19:23,0.091s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:23,2018-08-01 09:19:23,0.548s,PASSED
check,Chrome 67.0.3396.99,,2018-08-01 09:19:23,2018-08-01 09:19:24,0.263s,PASSED
check,Chrome 67.0.3396.99,,2018-08-01 09:19:24,2018-08-01 09:19:24,0.139s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:24,2018-08-01 09:19:24,0.330s,PASSED
delay,Chrome 67.0.3396.99,,2018-08-01 09:19:24,2018-08-01 09:19:29,5.001s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:29,2018-08-01 09:19:29,0.121s,PASSED
setText,Chrome 67.0.3396.99,,2018-08-01 09:19:29,2018-08-01 09:19:29,0.138s,PASSED
setText,Chrome 67.0.3396.99,,2018-08-01 09:19:29,2018-08-01 09:19:29,0.159s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:29,2018-08-01 09:19:30,0.211s,PASSED
waitForElementClickable,Chrome 67.0.3396.99,,2018-08-01 09:19:30,2018-08-01 09:19:30,0.063s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:30,2018-08-01 09:19:30,0.142s,PASSED
setText,Chrome 67.0.3396.99,,2018-08-01 09:19:30,2018-08-01 09:19:30,0.305s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:30,2018-08-01 09:19:30,0.095s,PASSED
waitForElementNotPresent,Chrome 67.0.3396.99,,2018-08-01 09:19:30,2018-08-01 09:19:32,1.568s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:32,2018-08-01 09:19:32,0.136s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:32,2018-08-01 09:19:32,0.394s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:32,2018-08-01 09:19:33,0.229s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:33,2018-08-01 09:19:33,0.124s,PASSED
Statement - date = new java.util.Date(),Chrome 67.0.3396.99,,2018-08-01 09:19:33,2018-08-01 09:19:33,0.001s,PASSED
Statement - sdf = new java.text.SimpleDateFormat(yyyy-MM-dd HH:mm:ss),Chrome 67.0.3396.99,,2018-08-01 09:19:33,2018-08-01 09:19:33,0.000s,PASSED
Statement - aDate = sdf.format(new java.util.Date()),Chrome 67.0.3396.99,,2018-08-01 09:19:33,2018-08-01 09:19:33,0.000s,PASSED
"Statement - OName = ""ATPSmokeTestOrder"" + aDate",Chrome 67.0.3396.99,,2018-08-01 09:19:33,2018-08-01 09:19:33,0.000s,PASSED
setText,Chrome 67.0.3396.99,,2018-08-01 09:19:33,2018-08-01 09:19:33,0.456s,PASSED
setText,Chrome 67.0.3396.99,,2018-08-01 09:19:33,2018-08-01 09:19:34,0.461s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:34,2018-08-01 09:19:34,0.114s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:34,2018-08-01 09:19:34,0.106s,PASSED
waitForElementNotPresent,Chrome 67.0.3396.99,,2018-08-01 09:19:34,2018-08-01 09:19:37,3.615s,PASSED
click,Chrome 67.0.3396.99,,2018-08-01 09:19:37,2018-08-01 09:19:38,0.089s,PASSED
callTestCase,Chrome 67.0.3396.99,,2018-08-01 09:19:38,2018-08-01 09:19:42,4.363s,PASSED
